frame,time_s,protocol,info,wpan_cmd,wpan_src64,wpan_dst64,wpan_src16,wpan_dst16,wpan_association_short,nwk_src,nwk_dst,nwk_src64,nwk_dst64,nwk_security,security_key_id,security_src64,decryption_key_label,aps_type,aps_src_ep,aps_dst_ep,aps_cluster,aps_profile,aps_cmd_id,aps_cmd_key_type,aps_cmd_device,zcl_mfg_code,zcl_tsn,zcl_cmd_id,zcl_rsp_to_cmd,zcl_attr_id,zcl_attr_status,zcl_attr_type,zcl_attr_uint8,zcl_attr_uint16,zcl_attr_uint24,zcl_attr_uint32,zcl_attr_bitmap8,zcl_attr_bitmap16,zcl_attr_bitmap32,zcl_attr_str,zcl_attr_ostr,zcl_attr_bytes
4458,95.375876000,,,,,,0x0001,0x3291,,0x0001,0xe9ed,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4459,95.376418000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460,95.382115000,,,,,,0x3291,0xe9ed,,0x0001,0xe9ed,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4461,95.382657000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,95.427874000,,,,,,0x3fc2,0xffff,,0x3fc2,0xfffc,00:17:88:01:0c:4c:95:ce,,True,0x01,00:17:88:01:0c:4c:95:ce,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,95.439927000,,,,,,0xe9ed,0x0c67,,0xe9ed,0x0001,,,True,0x01,00:17:88:01:0b:e5:29:a7,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4464,95.440468000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,95.448257000,,,,,,0x0c67,0x0001,,0xe9ed,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4466,95.454019000,,,,,,0x0c67,0x0001,,0xe9ed,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4467,95.454562000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,95.477822000,,,,,,0x0001,0x3291,,0x0001,0xe9ed,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4469,95.478363000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,95.483295000,,,,,,0x3291,0xe9ed,,0x0001,0xe9ed,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4471,95.483836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,95.533379000,,,,,,0x0003,0xffff,,0x0003,0xfffc,00:17:88:01:0b:b1:f1:14,,True,0x01,00:17:88:01:0b:b1:f1:14,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,95.539192000,,,,,,0xe9ed,0x0c67,,0xe9ed,0x0001,,,True,0x01,00:17:88:01:0b:e5:29:a7,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4474,95.539734000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4475,95.546700000,,,,,,0x0c67,0x0001,,0xe9ed,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4476,95.547243000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,95.567654000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4478,95.568195000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,95.574230000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4480,95.574771000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,95.609000000,,,,,,0x7bb2,0xffff,,0x7bb2,0xfffc,00:17:88:01:0d:17:a2:2e,,True,0x01,00:17:88:01:0d:17:a2:2e,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,95.633312000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4483,95.633854000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4484,95.641210000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4485,95.641753000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4486,95.646514000,,,,,,0x30ae,0xffff,,0x30ae,0xfffc,00:17:88:01:0d:93:d2:1c,,True,0x01,00:17:88:01:0d:93:d2:1c,,,,,,,,,,,,,,,,,,,,,,,,,,
4487,95.667876000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4488,95.668417000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,95.675265000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4490,95.675806000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,95.678866000,,,0x04,,,0x31cb,0x975c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4492,95.679409000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4493,95.735302000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4494,95.735844000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495,95.743634000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4496,95.744177000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,95.749953000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,95.764430000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4499,95.764971000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,95.770626000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4501,95.771167000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,95.830421000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4503,95.830962000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,95.837941000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4505,95.838484000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,95.855533000,,,,,,0x411a,0xffff,,0x411a,0xfffc,00:17:88:01:0b:bc:48:a1,,True,0x01,00:17:88:01:0b:bc:48:a1,,,,,,,,,,,,,,,,,,,,,,,,,,
4507,95.862757000,,,,,,0x0001,0x20c6,,0x0001,0x411a,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0300,0x0104,,,,,51,0x00,,,,,,,,,,,,,,
4508,95.870419000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4509,95.875934000,,,,,,0x0001,0x20c6,,0x0001,0x411a,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0xfc03,0x0104,,,,0x100b,52,0x00,,0x0002,,,,,,,,,,,,
4510,95.883207000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,95.908139000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4512,95.908682000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,95.914588000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4514,95.915129000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,95.926212000,,,,,,0x411a,0x20c6,,0x411a,0x0001,,,True,0x01,00:17:88:01:0b:bc:48:a1,,0x00,11,64,0x0300,0x0104,,,,,51,0x01,,,"0x00,0x00,0x00,0x00","0x21,0x20,0x30,0x20",,,,,,,,,,
4516,95.933325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,95.937224000,,,,,,0x411a,0x20c6,,0x411a,0x0001,,,True,0x01,00:17:88:01:0b:bc:48:a1,,0x00,11,64,0xfc03,0x0104,,,,0x100b,52,0x01,,0x0002,0x00,0x41,,,,,,,,,0b:00:00:a6:aa:8f:79:67,
4518,95.943830000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,95.974976000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4520,95.975518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,95.983526000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4522,95.984069000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,96.006865000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4524,96.007406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,96.013420000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4526,96.013961000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,96.073684000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4528,96.074225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,96.082453000,,,,,,0x3291,0xffff,,0x3291,0xfffc,00:17:88:01:0d:93:d3:f6,,True,0x01,00:17:88:01:0d:93:d3:f6,,,,,,,,,,,,,,,,,,,,,,,,,,
4530,96.087596000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4531,96.088139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,96.109169000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4533,96.109710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,96.115338000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4535,96.115879000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,96.175566000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4537,96.176108000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,96.185327000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4539,96.185870000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,96.208179000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4541,96.208722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,96.213326000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4543,96.213869000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,96.271716000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4545,96.272257000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,96.280697000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4547,96.281240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,96.303977000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4549,96.304518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,96.309679000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4551,96.310221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,96.368948000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4553,96.369489000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,96.376540000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4555,96.377083000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,96.398112000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4557,96.398655000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,96.404610000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4559,96.405151000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,96.442086000,,,,,,0xdc30,0x09de,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0c:d7:7c:6b,,0x00,2,65,0x0406,0x0104,,,,,191,0x0a,,,,0x18,,,,,,,,,,
4561,96.442627000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,96.462702000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4563,96.463243000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,96.472062000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4565,96.472605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,96.493221000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4567,96.493762000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,96.497072000,,,,,,0x09de,0x0c67,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0c:b9:2f:63,,0x00,2,65,0x0406,0x0104,,,,,191,0x0a,,,,0x18,,,,,,,,,,
4569,96.497613000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4570,96.501930000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4571,96.502471000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4572,96.506686000,,,,,,0x0c67,0x0001,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,2,65,0x0406,0x0104,,,,,191,0x0a,,,,0x18,,,,,,,,,,
4573,96.507228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4574,96.525611000,,,,,,0x0001,0x09de,,0x0001,0xdc30,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,65,2,0x0406,0x0104,,,,,191,0x0b,0x0a,,0x00,,,,,,,,,,,
4575,96.526152000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4576,96.561991000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4577,96.562533000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4578,96.569511000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4579,96.570054000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4580,96.591662000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4581,96.592203000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,96.598789000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4583,96.599332000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584,96.659609000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4585,96.660151000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4586,96.667447000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4587,96.667990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4588,96.689711000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4589,96.690252000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4590,96.697232000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4591,96.697774000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4592,96.755826000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4593,96.756368000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4594,96.763741000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4595,96.764285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4596,96.786094000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4597,96.786637000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4598,96.792246000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4599,96.792787000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,96.851452000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4601,96.851993000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602,96.861289000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4603,96.861832000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4604,96.884530000,,,,,,0x0001,0x0c67,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4605,96.885071000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606,96.891163000,,,,,,0x0c67,0xeaf4,,0x0001,0xeaf4,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4607,96.891706000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,96.948084000,,,,,,0xeaf4,0x37ca,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:4d:a4:cf,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4609,96.948625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,96.955709000,,,,,,0x37ca,0x0001,,0xeaf4,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:1b,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4611,96.956252000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612,96.973633000,,,,,,0x0001,0x3291,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4613,96.974174000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4614,96.979207000,,,,,,0x3291,0xfbb6,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4615,96.979748000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4616,97.003459000,,,,,,0x0001,0x20c6,,0x0001,0x411a,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0004,0x0104,,,,,53,,,,,,,,,,,,,,,
4617,97.010282000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4618,97.038990000,,,,,,0xfbb6,0x3291,,0xfbb6,0x0001,,,True,0x01,00:17:88:01:0d:40:71:11,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4619,97.039531000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620,97.048260000,,,,,,0x3291,0x0001,,0xfbb6,0x0001,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4621,97.048803000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4622,97.064820000,,,,,,0x411a,0x20c6,,0x411a,0x0001,,,True,0x01,00:17:88:01:0b:bc:48:a1,,0x00,11,64,0x0004,0x0104,,,,,53,,,,,,,,,,,,,,,
4623,97.069878000,,,,,,0x0001,0x3291,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4624,97.070419000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4625,97.076106000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4626,97.082089000,,,,,,0x3291,0xfbb6,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4627,97.082631000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,97.142406000,,,,,,0xfbb6,0x3291,,0xfbb6,0x0001,,,True,0x01,00:17:88:01:0d:40:71:11,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4629,97.142947000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4630,97.150540000,,,,,,0x3291,0x0001,,0xfbb6,0x0001,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4631,97.151082000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4632,97.174112000,,,,,,0x0001,0x3291,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
4633,97.174653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
